paper_id,year,venue,n_reported_gpu_rows,n_unique_benchmark_gpus,reported_gpu_units,reported_peak_tflops
2025.emnlp-main.1341,2025,EMNLP,2,2,3.0,660.6
2025.emnlp-main.1344,2025,EMNLP,2,1,32.0,4736.0
2025.emnlp-main.1345,2025,EMNLP,1,1,1.0,284.0
2025.emnlp-main.1347,2025,EMNLP,4,4,18.0,4992.0
2025.emnlp-main.1351,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1352,2025,EMNLP,1,1,1.0,284.0
2025.emnlp-main.1353,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1357,2025,EMNLP,2,2,72.0,24064.0
2025.emnlp-main.136,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1360,2025,EMNLP,1,1,2.0,65.24
2025.emnlp-main.1364,2025,EMNLP,2,2,12.0,15832.0
2025.emnlp-main.1366,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1367,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.1368,2025,EMNLP,2,1,2.0,624.0
2025.emnlp-main.1369,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.137,2025,EMNLP,1,1,16.0,9984.0
2025.emnlp-main.1371,2025,EMNLP,2,2,3.0,1248.0
2025.emnlp-main.1372,2025,EMNLP,1,1,4.0,2642.4
2025.emnlp-main.1373,2025,EMNLP,1,1,1.0,38.7
2025.emnlp-main.1374,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1375,2025,EMNLP,1,1,1.0,362.0
2025.emnlp-main.1376,2025,EMNLP,1,1,2.0,1248.0
2025.emnlp-main.1377,2025,EMNLP,1,1,1.0,91.06
2025.emnlp-main.1378,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1379,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.1380,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1381,2025,EMNLP,2,1,2.0,38.7
2025.emnlp-main.1382,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.1383,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1386,2025,EMNLP,1,1,4.0,3024.0
2025.emnlp-main.1387,2025,EMNLP,1,1,1.0,112.0
2025.emnlp-main.139,2025,EMNLP,1,1,8.0,6048.0
2025.emnlp-main.1392,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.1393,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1394,2025,EMNLP,2,2,2.0,756.0
2025.emnlp-main.1396,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.1397,2025,EMNLP,1,1,1.0,112.0
2025.emnlp-main.1399,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.14,2025,EMNLP,2,1,16.0,4992.0
2025.emnlp-main.1406,2025,EMNLP,1,1,8.0,6048.0
2025.emnlp-main.1408,2025,EMNLP,1,1,4.0,448.0
2025.emnlp-main.1418,2025,EMNLP,2,2,2.0,112.0
2025.emnlp-main.1420,2025,EMNLP,1,1,4.0,154.8
2025.emnlp-main.1422,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1423,2025,EMNLP,1,1,1.0,660.6
2025.emnlp-main.1425,2025,EMNLP,1,1,1.0,29.8
2025.emnlp-main.1428,2025,EMNLP,1,1,8.0,6048.0
2025.emnlp-main.143,2025,EMNLP,1,1,1.0,38.7
2025.emnlp-main.1433,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1434,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1435,2025,EMNLP,1,1,1.0,32.62
2025.emnlp-main.1437,2025,EMNLP,1,1,1.0,284.0
2025.emnlp-main.144,2025,EMNLP,1,1,1.0,38.7
2025.emnlp-main.1440,2025,EMNLP,1,1,1.0,112.0
2025.emnlp-main.1442,2025,EMNLP,3,2,3.0,624.0
2025.emnlp-main.1443,2025,EMNLP,2,2,16.0,4992.0
2025.emnlp-main.1444,2025,EMNLP,2,1,2.0,660.6
2025.emnlp-main.1446,2025,EMNLP,1,1,10.0,387.0
2025.emnlp-main.1447,2025,EMNLP,1,1,1.0,38.7
2025.emnlp-main.1450,2025,EMNLP,1,1,2.0,1248.0
2025.emnlp-main.1454,2025,EMNLP,1,1,2.0,598.6
2025.emnlp-main.1456,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.1459,2025,EMNLP,3,2,5.0,568.0
2025.emnlp-main.1460,2025,EMNLP,1,1,1.0,38.7
2025.emnlp-main.1461,2025,EMNLP,5,2,5.0,91.06
2025.emnlp-main.1462,2025,EMNLP,1,1,2.0,77.4
2025.emnlp-main.1465,2025,EMNLP,1,1,1.0,38.7
2025.emnlp-main.1466,2025,EMNLP,1,1,1.0,38.7
2025.emnlp-main.1469,2025,EMNLP,1,1,1.0,660.6
2025.emnlp-main.147,2025,EMNLP,2,2,9.0,4992.0
2025.emnlp-main.1470,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1471,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.148,2025,EMNLP,1,1,8.0,896.0
2025.emnlp-main.1481,2025,EMNLP,1,1,4.0,3024.0
2025.emnlp-main.1485,2025,EMNLP,1,1,1.0,38.7
2025.emnlp-main.1489,2025,EMNLP,2,1,3.0,1248.0
2025.emnlp-main.1491,2025,EMNLP,1,1,1.0,660.6
2025.emnlp-main.1492,2025,EMNLP,1,1,8.0,2494.4
2025.emnlp-main.1493,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.1494,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.1495,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1497,2025,EMNLP,1,1,8.0,2368.0
2025.emnlp-main.1498,2025,EMNLP,2,1,5.0,2496.0
2025.emnlp-main.15,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.1500,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.151,2025,EMNLP,2,1,5.0,2496.0
2025.emnlp-main.1510,2025,EMNLP,1,1,1.0,362.0
2025.emnlp-main.1511,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1513,2025,EMNLP,1,1,3.0,1872.0
2025.emnlp-main.1517,2025,EMNLP,6,4,9.0,3024.0
2025.emnlp-main.1519,2025,EMNLP,1,1,1.0,32.62
2025.emnlp-main.152,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1520,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1521,2025,EMNLP,1,1,3.0,116.1
2025.emnlp-main.1524,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1525,2025,EMNLP,2,1,4.0,1872.0
2025.emnlp-main.1528,2025,EMNLP,1,1,8.0,2000.0
2025.emnlp-main.1529,2025,EMNLP,3,1,11.0,2896.0
2025.emnlp-main.1530,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1532,2025,EMNLP,1,1,16.0,9984.0
2025.emnlp-main.1535,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.1536,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1537,2025,EMNLP,1,1,4.0,1448.0
2025.emnlp-main.1538,2025,EMNLP,1,1,1.0,660.6
2025.emnlp-main.1540,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1541,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.1542,2025,EMNLP,2,1,9.0,15832.0
2025.emnlp-main.1544,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1545,2025,EMNLP,2,1,12.0,6048.0
2025.emnlp-main.1546,2025,EMNLP,2,1,12.0,6684.0
2025.emnlp-main.1547,2025,EMNLP,1,1,1.0,27.77
2025.emnlp-main.1548,2025,EMNLP,1,1,1.0,38.7
2025.emnlp-main.1549,2025,EMNLP,1,1,2.0,77.4
2025.emnlp-main.155,2025,EMNLP,2,2,8.0,3024.0
2025.emnlp-main.1550,2025,EMNLP,2,2,2.0,1979.0
2025.emnlp-main.1551,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.1552,2025,EMNLP,1,1,2.0,1512.0
2025.emnlp-main.1557,2025,EMNLP,3,3,3.0,756.0
2025.emnlp-main.1558,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1563,2025,EMNLP,3,1,7.0,2496.0
2025.emnlp-main.1567,2025,EMNLP,2,2,2.0,284.0
2025.emnlp-main.1568,2025,EMNLP,1,1,1.0,756.0
2025.emnlp-main.1569,2025,EMNLP,1,1,1.0,112.0
2025.emnlp-main.1571,2025,EMNLP,1,1,2.0,1512.0
2025.emnlp-main.1574,2025,EMNLP,2,1,9.0,4992.0
2025.emnlp-main.1577,2025,EMNLP,1,1,1.0,112.0
2025.emnlp-main.1578,2025,EMNLP,2,1,2.0,660.6
2025.emnlp-main.1581,2025,EMNLP,1,1,4.0,2642.4
2025.emnlp-main.1584,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1586,2025,EMNLP,1,1,8.0,5284.8
2025.emnlp-main.1589,2025,EMNLP,2,2,9.0,4992.0
2025.emnlp-main.1590,2025,EMNLP,2,1,16.0,6048.0
2025.emnlp-main.1592,2025,EMNLP,1,1,4.0,3024.0
2025.emnlp-main.1594,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1595,2025,EMNLP,3,2,17.0,4992.0
2025.emnlp-main.1596,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1597,2025,EMNLP,1,1,1.0,362.0
2025.emnlp-main.1599,2025,EMNLP,2,2,16.0,4992.0
2025.emnlp-main.16,2025,EMNLP,4,1,5.0,77.4
2025.emnlp-main.160,2025,EMNLP,1,1,8.0,6048.0
2025.emnlp-main.1601,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1606,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1607,2025,EMNLP,1,1,1.0,362.0
2025.emnlp-main.1609,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.161,2025,EMNLP,2,2,3.0,1248.0
2025.emnlp-main.1610,2025,EMNLP,2,2,4.0,1248.0
2025.emnlp-main.1611,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1612,2025,EMNLP,1,1,1.0,660.6
2025.emnlp-main.1613,2025,EMNLP,2,1,6.0,116.1
2025.emnlp-main.1614,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1619,2025,EMNLP,1,1,1.0,284.0
2025.emnlp-main.162,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1621,2025,EMNLP,2,1,3.0,1248.0
2025.emnlp-main.1624,2025,EMNLP,1,1,1.0,756.0
2025.emnlp-main.1626,2025,EMNLP,1,1,4.0,3024.0
2025.emnlp-main.1627,2025,EMNLP,4,2,25.0,6048.0
2025.emnlp-main.1629,2025,EMNLP,1,1,1.0,250.0
2025.emnlp-main.163,2025,EMNLP,1,1,2.0,1248.0
2025.emnlp-main.1630,2025,EMNLP,5,3,13.0,2240.0
2025.emnlp-main.1631,2025,EMNLP,2,2,2.0,624.0
2025.emnlp-main.1635,2025,EMNLP,4,3,13.0,4992.0
2025.emnlp-main.1636,2025,EMNLP,1,1,1.0,311.8
2025.emnlp-main.1637,2025,EMNLP,1,1,2.0,1248.0
2025.emnlp-main.1642,2025,EMNLP,1,1,8.0,1000.0
2025.emnlp-main.1646,2025,EMNLP,1,1,2.0,623.6
2025.emnlp-main.1647,2025,EMNLP,1,1,4.0,1448.0
2025.emnlp-main.165,2025,EMNLP,3,1,5.0,568.0
2025.emnlp-main.1651,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1652,2025,EMNLP,1,1,32.0,9472.0
2025.emnlp-main.1654,2025,EMNLP,3,3,5.0,624.0
2025.emnlp-main.1657,2025,EMNLP,1,1,4.0,1448.0
2025.emnlp-main.1658,2025,EMNLP,3,1,7.0,2496.0
2025.emnlp-main.1659,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.1664,2025,EMNLP,1,1,1.0,112.0
2025.emnlp-main.1666,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1668,2025,EMNLP,1,1,1.0,299.3
2025.emnlp-main.1669,2025,EMNLP,3,2,17.0,4992.0
2025.emnlp-main.1673,2025,EMNLP,1,1,1.0,91.06
2025.emnlp-main.1681,2025,EMNLP,2,1,12.0,4992.0
2025.emnlp-main.1682,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1684,2025,EMNLP,2,1,2.0,624.0
2025.emnlp-main.1687,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.169,2025,EMNLP,1,1,1.0,660.6
2025.emnlp-main.1690,2025,EMNLP,1,1,8.0,2494.4
2025.emnlp-main.1691,2025,EMNLP,3,3,8.0,568.0
2025.emnlp-main.1692,2025,EMNLP,2,2,16.0,4992.0
2025.emnlp-main.1695,2025,EMNLP,4,2,40.0,9984.0
2025.emnlp-main.1697,2025,EMNLP,3,2,7.0,1248.0
2025.emnlp-main.1698,2025,EMNLP,2,2,16.0,4992.0
2025.emnlp-main.17,2025,EMNLP,4,1,42.0,1792.0
2025.emnlp-main.170,2025,EMNLP,4,3,8.0,1248.0
2025.emnlp-main.1705,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.1706,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1707,2025,EMNLP,1,1,8.0,2394.4
2025.emnlp-main.1708,2025,EMNLP,3,3,32.0,2394.4
2025.emnlp-main.171,2025,EMNLP,2,2,5.0,1136.0
2025.emnlp-main.1710,2025,EMNLP,1,1,1.0,91.06
2025.emnlp-main.1711,2025,EMNLP,2,2,2.0,362.0
2025.emnlp-main.1712,2025,EMNLP,2,2,2.0,91.06
2025.emnlp-main.1713,2025,EMNLP,1,1,2.0,77.4
2025.emnlp-main.1715,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.1716,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.172,2025,EMNLP,1,1,8.0,3008.0
2025.emnlp-main.1720,2025,EMNLP,2,2,5.0,2496.0
2025.emnlp-main.1721,2025,EMNLP,2,2,2.0,299.3
2025.emnlp-main.1724,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1726,2025,EMNLP,1,1,2.0,55.54
2025.emnlp-main.1727,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1728,2025,EMNLP,2,1,3.0,1248.0
2025.emnlp-main.173,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.1730,2025,EMNLP,1,1,2.0,77.4
2025.emnlp-main.1732,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1734,2025,EMNLP,2,2,2.0,284.0
2025.emnlp-main.1735,2025,EMNLP,2,1,5.0,2496.0
2025.emnlp-main.1736,2025,EMNLP,2,1,3.0,77.4
2025.emnlp-main.1737,2025,EMNLP,2,1,2.0,660.6
2025.emnlp-main.1738,2025,EMNLP,1,1,1.0,91.06
2025.emnlp-main.1739,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.174,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1740,2025,EMNLP,1,1,2.0,1248.0
2025.emnlp-main.1741,2025,EMNLP,1,1,1.0,65.1299999999999
2025.emnlp-main.1747,2025,EMNLP,1,1,1.0,38.7
2025.emnlp-main.175,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1751,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1754,2025,EMNLP,2,1,2.0,624.0
2025.emnlp-main.1760,2025,EMNLP,2,2,10.0,4992.0
2025.emnlp-main.1762,2025,EMNLP,3,2,6.0,3024.0
2025.emnlp-main.1763,2025,EMNLP,1,1,32.0,24192.0
2025.emnlp-main.1768,2025,EMNLP,1,1,1.0,1979.0
2025.emnlp-main.1769,2025,EMNLP,1,1,1.0,32.62
2025.emnlp-main.177,2025,EMNLP,1,1,2.0,568.0
2025.emnlp-main.1772,2025,EMNLP,1,1,2.0,77.4
2025.emnlp-main.1778,2025,EMNLP,2,2,10.0,1248.0
2025.emnlp-main.178,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1786,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1789,2025,EMNLP,1,1,1.0,756.0
2025.emnlp-main.1793,2025,EMNLP,1,1,2.0,1248.0
2025.emnlp-main.1796,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.1797,2025,EMNLP,2,2,16.0,4992.0
2025.emnlp-main.1799,2025,EMNLP,2,2,3.0,1248.0
2025.emnlp-main.18,2025,EMNLP,1,1,1.0,284.0
2025.emnlp-main.180,2025,EMNLP,2,2,8.0,3024.0
2025.emnlp-main.1800,2025,EMNLP,1,1,1.0,660.6
2025.emnlp-main.1805,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.1807,2025,EMNLP,2,1,2.0,756.0
2025.emnlp-main.1808,2025,EMNLP,1,1,8.0,6048.0
2025.emnlp-main.182,2025,EMNLP,1,1,9.0,2556.0
2025.emnlp-main.183,2025,EMNLP,2,1,5.0,3024.0
2025.emnlp-main.186,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.190,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.191,2025,EMNLP,1,1,1.0,660.6
2025.emnlp-main.192,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.193,2025,EMNLP,1,1,4.0,1136.0
2025.emnlp-main.196,2025,EMNLP,2,1,16.0,6048.0
2025.emnlp-main.197,2025,EMNLP,1,1,1.0,660.6
2025.emnlp-main.20,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.200,2025,EMNLP,3,3,11.0,4992.0
2025.emnlp-main.202,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.204,2025,EMNLP,5,2,13.0,2494.4
2025.emnlp-main.205,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.207,2025,EMNLP,1,1,4.0,2642.4
2025.emnlp-main.208,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.209,2025,EMNLP,2,1,2.0,624.0
2025.emnlp-main.21,2025,EMNLP,1,1,8.0,15832.0
2025.emnlp-main.211,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.212,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.213,2025,EMNLP,1,1,4.0,154.8
2025.emnlp-main.214,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.215,2025,EMNLP,1,1,8.0,15832.0
2025.emnlp-main.216,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.217,2025,EMNLP,1,1,4.0,3024.0
2025.emnlp-main.218,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.221,2025,EMNLP,3,1,9.0,336.0
2025.emnlp-main.222,2025,EMNLP,3,2,24.0,4992.0
2025.emnlp-main.223,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.225,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.23,2025,EMNLP,1,1,1.0,38.7
2025.emnlp-main.230,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.231,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.232,2025,EMNLP,1,1,1.0,311.8
2025.emnlp-main.234,2025,EMNLP,1,1,2.0,1248.0
2025.emnlp-main.239,2025,EMNLP,1,1,2.0,55.54
2025.emnlp-main.24,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.240,2025,EMNLP,2,2,5.0,956.0
2025.emnlp-main.241,2025,EMNLP,1,1,4.0,1136.0
2025.emnlp-main.243,2025,EMNLP,1,1,8.0,2494.4
2025.emnlp-main.244,2025,EMNLP,1,1,8.0,896.0
2025.emnlp-main.245,2025,EMNLP,1,1,4.0,154.8
2025.emnlp-main.247,2025,EMNLP,2,1,4.0,592.0
2025.emnlp-main.248,2025,EMNLP,1,1,4.0,3024.0
2025.emnlp-main.251,2025,EMNLP,2,1,16.0,6048.0
2025.emnlp-main.252,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.253,2025,EMNLP,1,1,8.0,15832.0
2025.emnlp-main.257,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.258,2025,EMNLP,2,2,16.0,5284.8
2025.emnlp-main.259,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.260,2025,EMNLP,1,1,4.0,1448.0
2025.emnlp-main.261,2025,EMNLP,2,1,3.0,1248.0
2025.emnlp-main.262,2025,EMNLP,1,1,16.0,9984.0
2025.emnlp-main.264,2025,EMNLP,3,1,11.0,2272.0
2025.emnlp-main.265,2025,EMNLP,1,1,8.0,2896.0
2025.emnlp-main.266,2025,EMNLP,1,1,2.0,1321.2
2025.emnlp-main.268,2025,EMNLP,2,1,4.0,1248.0
2025.emnlp-main.269,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.27,2025,EMNLP,1,1,8.0,15832.0
2025.emnlp-main.271,2025,EMNLP,3,1,11.0,4992.0
2025.emnlp-main.272,2025,EMNLP,2,1,9.0,2494.4
2025.emnlp-main.275,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.276,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.280,2025,EMNLP,3,1,3.0,38.7
2025.emnlp-main.283,2025,EMNLP,1,1,8.0,309.6
2025.emnlp-main.284,2025,EMNLP,1,1,8.0,6048.0
2025.emnlp-main.285,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.286,2025,EMNLP,2,1,80.0,19955.2
2025.emnlp-main.287,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.288,2025,EMNLP,1,1,2.0,77.4
2025.emnlp-main.293,2025,EMNLP,2,2,16.0,5284.8
2025.emnlp-main.294,2025,EMNLP,1,1,1.0,284.0
2025.emnlp-main.297,2025,EMNLP,1,1,1.0,299.3
2025.emnlp-main.298,2025,EMNLP,1,1,2.0,568.0
2025.emnlp-main.299,2025,EMNLP,1,1,1.0,38.7
2025.emnlp-main.3,2025,EMNLP,1,1,3.0,116.1
2025.emnlp-main.300,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.301,2025,EMNLP,1,1,8.0,309.6
2025.emnlp-main.302,2025,EMNLP,1,1,8.0,6048.0
2025.emnlp-main.303,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.304,2025,EMNLP,1,1,1.0,38.7
2025.emnlp-main.305,2025,EMNLP,2,2,3.0,1248.0
2025.emnlp-main.306,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.309,2025,EMNLP,1,1,1.0,112.0
2025.emnlp-main.310,2025,EMNLP,2,2,16.0,4992.0
2025.emnlp-main.311,2025,EMNLP,2,2,16.0,4992.0
2025.emnlp-main.312,2025,EMNLP,1,1,8.0,5284.8
2025.emnlp-main.313,2025,EMNLP,2,2,3.0,1248.0
2025.emnlp-main.317,2025,EMNLP,2,2,9.0,4992.0
2025.emnlp-main.32,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.320,2025,EMNLP,1,1,1.0,756.0
2025.emnlp-main.327,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.328,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.330,2025,EMNLP,2,2,16.0,4992.0
2025.emnlp-main.334,2025,EMNLP,1,1,32.0,19968.0
2025.emnlp-main.336,2025,EMNLP,1,1,32.0,9472.0
2025.emnlp-main.338,2025,EMNLP,3,2,3.0,660.6
2025.emnlp-main.339,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.340,2025,EMNLP,2,1,2.0,624.0
2025.emnlp-main.341,2025,EMNLP,2,2,2.0,624.0
2025.emnlp-main.343,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.345,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.348,2025,EMNLP,1,1,2.0,224.0
2025.emnlp-main.350,2025,EMNLP,4,1,25.0,4992.0
2025.emnlp-main.354,2025,EMNLP,1,1,1.0,38.7
2025.emnlp-main.355,2025,EMNLP,2,1,4.0,1248.0
2025.emnlp-main.356,2025,EMNLP,1,1,1.0,660.6
2025.emnlp-main.357,2025,EMNLP,1,1,2.0,77.4
2025.emnlp-main.359,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.36,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.361,2025,EMNLP,1,1,8.0,309.6
2025.emnlp-main.366,2025,EMNLP,2,1,9.0,4992.0
2025.emnlp-main.368,2025,EMNLP,2,1,9.0,309.6
2025.emnlp-main.37,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.370,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.371,2025,EMNLP,1,1,1.0,112.0
2025.emnlp-main.372,2025,EMNLP,1,1,1.0,756.0
2025.emnlp-main.373,2025,EMNLP,1,1,1.0,299.3
2025.emnlp-main.374,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.375,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.377,2025,EMNLP,2,2,40.0,9977.6
2025.emnlp-main.378,2025,EMNLP,2,1,4.0,1512.0
2025.emnlp-main.38,2025,EMNLP,2,2,24.0,6016.0
2025.emnlp-main.380,2025,EMNLP,1,1,1.0,299.3
2025.emnlp-main.381,2025,EMNLP,1,1,2.0,55.54
2025.emnlp-main.382,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.384,2025,EMNLP,1,1,4.0,956.0
2025.emnlp-main.388,2025,EMNLP,2,2,3.0,284.0
2025.emnlp-main.389,2025,EMNLP,1,1,1.0,311.8
2025.emnlp-main.392,2025,EMNLP,2,1,5.0,2496.0
2025.emnlp-main.393,2025,EMNLP,2,2,5.0,1247.2
2025.emnlp-main.396,2025,EMNLP,1,1,8.0,15832.0
2025.emnlp-main.398,2025,EMNLP,2,2,2.0,660.6
2025.emnlp-main.399,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.4,2025,EMNLP,1,1,4.0,2496.0
2025.emnlp-main.401,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.403,2025,EMNLP,1,1,4.0,154.8
2025.emnlp-main.404,2025,EMNLP,2,2,3.0,1248.0
2025.emnlp-main.405,2025,EMNLP,1,1,4.0,1247.2
2025.emnlp-main.406,2025,EMNLP,3,1,13.0,4992.0
2025.emnlp-main.407,2025,EMNLP,1,1,1.0,284.0
2025.emnlp-main.408,2025,EMNLP,1,1,1.0,660.6
2025.emnlp-main.409,2025,EMNLP,1,1,1.0,38.7
2025.emnlp-main.410,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.411,2025,EMNLP,1,1,1.0,660.6
2025.emnlp-main.412,2025,EMNLP,2,1,16.0,309.6
2025.emnlp-main.413,2025,EMNLP,1,1,8.0,5284.8
2025.emnlp-main.414,2025,EMNLP,1,1,8.0,15832.0
2025.emnlp-main.415,2025,EMNLP,2,2,5.0,1872.0
2025.emnlp-main.416,2025,EMNLP,1,1,1.0,311.8
2025.emnlp-main.417,2025,EMNLP,1,1,1.0,38.7
2025.emnlp-main.418,2025,EMNLP,1,1,1.0,756.0
2025.emnlp-main.419,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.42,2025,EMNLP,2,1,16.0,5284.8
2025.emnlp-main.422,2025,EMNLP,1,1,1.0,362.0
2025.emnlp-main.427,2025,EMNLP,1,1,8.0,4992.0
2025.emnlp-main.429,2025,EMNLP,1,1,4.0,1247.2
2025.emnlp-main.43,2025,EMNLP,5,1,18.0,232.2
2025.emnlp-main.430,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.435,2025,EMNLP,1,1,8.0,309.6
2025.emnlp-main.436,2025,EMNLP,1,1,4.0,1448.0
2025.emnlp-main.437,2025,EMNLP,1,1,1.0,624.0
2025.emnlp-main.438,2025,EMNLP,2,1,2.0,284.0
